"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.51","53.03","QUESNEL","1096629","2019-12-16","2019","12","16","","-1.1","","-12.8","","-7.0","","25.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-12-17","2019","12","17","","4.3","","-2.3","","1.0","","17.0","","0.0","","","","","","15.2","","","","16","","45",""
"-122.51","53.03","QUESNEL","1096629","2019-12-18","2019","12","18","","4.2","","0.1","","2.2","","15.8","","0.0","","","","","","7.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-12-19","2019","12","19","","3.3","","-1.1","","1.1","","16.9","","0.0","","","","","","1.8","","","","14","","41",""
"-122.51","53.03","QUESNEL","1096629","2019-12-20","2019","12","20","","1.3","","-6.4","","-2.6","","20.6","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-12-21","2019","12","21","","-1.9","","-4.7","","-3.3","","21.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-12-22","2019","12","22","","-1.7","","-5.3","","-3.5","","21.5","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-12-23","2019","12","23","","-2.9","","-5.3","","-4.1","","22.1","","0.0","","","","","","0.0","","","","17","","32",""
"-122.51","53.03","QUESNEL","1096629","2019-12-24","2019","12","24","","-2.6","","-8.0","","-5.3","","23.3","","0.0","","","","","","0.0","","","","15","","35",""
"-122.51","53.03","QUESNEL","1096629","2019-12-25","2019","12","25","","-5.0","","-15.8","","-10.4","","28.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-12-26","2019","12","26","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-12-27","2019","12","27","","-0.6","","-7.5","","-4.1","","22.1","","0.0","","","","","","0.0","","","","15","","32",""
"-122.51","53.03","QUESNEL","1096629","2019-12-28","2019","12","28","","1.2","","-4.4","","-1.6","","19.6","","0.0","","","","","","0.0","","","","14","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-12-29","2019","12","29","","0.6","","-9.0","","-4.2","","22.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-12-30","2019","12","30","","1.8","","-9.2","","-3.7","","21.7","","0.0","","","","","","9.5","","","","14","","35",""
"-122.51","53.03","QUESNEL","1096629","2019-12-31","2019","12","31","","2.0","","0.0","","1.0","","17.0","","0.0","","","","","","49.2","","","","13","","32",""
